date,city,state,qty_cases,qty_deaths,ibge_id
2020-03-29,ACRELANDIA,AC,2,0,1200013
2020-03-30,ACRELANDIA,AC,6,0,1200013
2020-03-31,ACRELANDIA,AC,7,0,1200013
2020-04-01,ACRELANDIA,AC,8,0,1200013
2020-04-02,ACRELANDIA,AC,8,0,1200013
2020-04-03,ACRELANDIA,AC,9,0,1200013
2020-04-04,ACRELANDIA,AC,9,0,1200013
2020-04-05,ACRELANDIA,AC,9,0,1200013
2020-04-06,ACRELANDIA,AC,9,0,1200013
2020-04-07,ACRELANDIA,AC,9,0,1200013
2020-04-08,ACRELANDIA,AC,9,0,1200013
2020-04-09,ACRELANDIA,AC,9,0,1200013
2020-04-10,ACRELANDIA,AC,9,0,1200013
2020-04-11,ACRELANDIA,AC,9,0,1200013
2020-04-12,ACRELANDIA,AC,10,0,1200013
2020-04-13,ACRELANDIA,AC,11,0,1200013
2020-04-14,ACRELANDIA,AC,11,0,1200013
2020-04-15,ACRELANDIA,AC,11,0,1200013
2020-04-16,ACRELANDIA,AC,12,0,1200013
2020-04-17,ACRELANDIA,AC,12,0,1200013
2020-04-18,ACRELANDIA,AC,12,0,1200013
2020-04-19,ACRELANDIA,AC,12,0,1200013
2020-04-20,ACRELANDIA,AC,12,0,1200013
2020-04-21,ACRELANDIA,AC,12,0,1200013
2020-04-22,ACRELANDIA,AC,12,0,1200013
2020-04-23,ACRELANDIA,AC,12,0,1200013
2020-04-24,ACRELANDIA,AC,12,0,1200013
2020-04-25,ACRELANDIA,AC,12,0,1200013
2020-04-26,ACRELANDIA,AC,12,0,1200013
2020-04-27,ACRELANDIA,AC,13,0,1200013
2020-04-28,ACRELANDIA,AC,13,0,1200013
2020-04-29,ACRELANDIA,AC,13,0,1200013
2020-04-30,ACRELANDIA,AC,13,0,1200013
2020-05-01,ACRELANDIA,AC,13,0,1200013
2020-05-02,ACRELANDIA,AC,13,0,1200013
2020-05-03,ACRELANDIA,AC,15,0,1200013
2020-05-04,ACRELANDIA,AC,15,0,1200013
2020-05-01,ASSIS BRASIL,AC,1,0,1200054
2020-05-02,ASSIS BRASIL,AC,1,0,1200054
2020-05-03,ASSIS BRASIL,AC,1,0,1200054
2020-05-04,ASSIS BRASIL,AC,1,0,1200054
2020-04-08,BUJARI,AC,1,0,1200138
2020-04-09,BUJARI,AC,1,0,1200138
2020-04-10,BUJARI,AC,1,0,1200138
2020-04-11,BUJARI,AC,1,0,1200138
2020-04-12,BUJARI,AC,1,0,1200138
2020-04-13,BUJARI,AC,1,0,1200138
2020-04-14,BUJARI,AC,1,0,1200138
2020-04-15,BUJARI,AC,1,0,1200138
2020-04-16,BUJARI,AC,1,0,1200138
2020-04-17,BUJARI,AC,1,0,1200138
2020-04-18,BUJARI,AC,1,0,1200138
2020-04-19,BUJARI,AC,1,0,1200138
2020-04-20,BUJARI,AC,1,0,1200138
2020-04-21,BUJARI,AC,1,0,1200138
2020-04-22,BUJARI,AC,1,0,1200138
2020-04-23,BUJARI,AC,1,0,1200138
2020-04-24,BUJARI,AC,1,0,1200138
2020-04-25,BUJARI,AC,1,0,1200138
2020-04-26,BUJARI,AC,1,0,1200138
2020-04-27,BUJARI,AC,1,0,1200138
2020-04-28,BUJARI,AC,1,0,1200138
2020-04-29,BUJARI,AC,2,0,1200138
2020-04-30,BUJARI,AC,2,0,1200138
2020-05-01,BUJARI,AC,2,0,1200138
2020-05-02,BUJARI,AC,2,0,1200138
2020-05-03,BUJARI,AC,2,0,1200138
2020-05-04,BUJARI,AC,2,0,1200138
2020-04-13,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-14,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-15,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-16,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-17,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-18,CRUZEIRO DO SUL,AC,2,0,1200203
2020-04-19,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-20,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-21,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-22,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-23,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-24,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-25,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-26,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-27,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-28,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-29,CRUZEIRO DO SUL,AC,5,0,1200203
2020-04-30,CRUZEIRO DO SUL,AC,5,0,1200203
2020-05-01,CRUZEIRO DO SUL,AC,12,0,1200203
2020-05-02,CRUZEIRO DO SUL,AC,9,0,1200203
2020-05-03,CRUZEIRO DO SUL,AC,9,0,1200203
2020-05-04,CRUZEIRO DO SUL,AC,12,0,1200203
2020-05-02,FEIJO,AC,1,0,1200302
2020-05-03,FEIJO,AC,1,0,1200302
2020-05-04,FEIJO,AC,1,0,1200302
2020-04-29,MANCIO LIMA,AC,1,0,1200336
2020-04-30,MANCIO LIMA,AC,2,0,1200336
2020-05-01,MANCIO LIMA,AC,2,0,1200336
2020-05-02,MANCIO LIMA,AC,3,0,1200336
2020-05-03,MANCIO LIMA,AC,3,0,1200336
2020-05-04,MANCIO LIMA,AC,3,0,1200336
2020-04-06,PLACIDO DE CASTRO,AC,1,0,1200385
2020-04-07,PLACIDO DE CASTRO,AC,1,0,1200385
2020-04-08,PLACIDO DE CASTRO,AC,2,0,1200385
2020-04-09,PLACIDO DE CASTRO,AC,3,0,1200385
2020-04-10,PLACIDO DE CASTRO,AC,4,0,1200385
2020-04-11,PLACIDO DE CASTRO,AC,4,0,1200385
2020-04-12,PLACIDO DE CASTRO,AC,5,0,1200385
2020-04-13,PLACIDO DE CASTRO,AC,7,0,1200385
2020-04-14,PLACIDO DE CASTRO,AC,10,0,1200385
2020-04-15,PLACIDO DE CASTRO,AC,10,1,1200385
2020-04-16,PLACIDO DE CASTRO,AC,13,1,1200385
2020-04-17,PLACIDO DE CASTRO,AC,14,1,1200385
2020-04-18,PLACIDO DE CASTRO,AC,14,1,1200385
2020-04-19,PLACIDO DE CASTRO,AC,19,1,1200385
2020-04-20,PLACIDO DE CASTRO,AC,19,1,1200385
2020-04-21,PLACIDO DE CASTRO,AC,20,1,1200385
2020-04-22,PLACIDO DE CASTRO,AC,21,1,1200385
2020-04-23,PLACIDO DE CASTRO,AC,21,1,1200385
2020-04-24,PLACIDO DE CASTRO,AC,22,1,1200385
2020-04-25,PLACIDO DE CASTRO,AC,22,1,1200385
2020-04-26,PLACIDO DE CASTRO,AC,22,1,1200385
2020-04-27,PLACIDO DE CASTRO,AC,22,1,1200385
2020-04-28,PLACIDO DE CASTRO,AC,22,1,1200385
2020-04-29,PLACIDO DE CASTRO,AC,25,1,1200385
2020-04-30,PLACIDO DE CASTRO,AC,25,1,1200385
2020-05-01,PLACIDO DE CASTRO,AC,34,1,1200385
2020-05-02,PLACIDO DE CASTRO,AC,34,2,1200385
2020-05-03,PLACIDO DE CASTRO,AC,41,3,1200385
2020-05-04,PLACIDO DE CASTRO,AC,41,3,1200385
2020-03-29,PORTO ACRE,AC,1,0,1200807
2020-03-30,PORTO ACRE,AC,1,0,1200807
2020-03-31,PORTO ACRE,AC,1,0,1200807
2020-04-01,PORTO ACRE,AC,1,0,1200807
2020-04-02,PORTO ACRE,AC,1,0,1200807
2020-04-03,PORTO ACRE,AC,1,0,1200807
2020-04-04,PORTO ACRE,AC,1,0,1200807
2020-04-05,PORTO ACRE,AC,1,0,1200807
2020-04-06,PORTO ACRE,AC,1,0,1200807
2020-04-07,PORTO ACRE,AC,1,0,1200807
2020-04-08,PORTO ACRE,AC,1,0,1200807
2020-04-09,PORTO ACRE,AC,1,0,1200807
2020-04-10,PORTO ACRE,AC,1,0,1200807
2020-04-11,PORTO ACRE,AC,1,0,1200807
2020-04-12,PORTO ACRE,AC,1,0,1200807
2020-04-13,PORTO ACRE,AC,1,0,1200807
2020-04-14,PORTO ACRE,AC,1,0,1200807
2020-04-15,PORTO ACRE,AC,1,0,1200807
2020-04-16,PORTO ACRE,AC,1,0,1200807
2020-04-17,PORTO ACRE,AC,1,0,1200807
2020-04-18,PORTO ACRE,AC,1,0,1200807
2020-04-19,PORTO ACRE,AC,1,0,1200807
2020-04-20,PORTO ACRE,AC,1,0,1200807
2020-04-21,PORTO ACRE,AC,1,0,1200807
2020-04-22,PORTO ACRE,AC,1,0,1200807
2020-04-23,PORTO ACRE,AC,1,0,1200807
2020-04-24,PORTO ACRE,AC,1,0,1200807
2020-04-25,PORTO ACRE,AC,1,0,1200807
2020-04-26,PORTO ACRE,AC,2,0,1200807
2020-04-27,PORTO ACRE,AC,2,0,1200807
2020-04-28,PORTO ACRE,AC,2,0,1200807
2020-04-29,PORTO ACRE,AC,2,0,1200807
2020-04-30,PORTO ACRE,AC,2,0,1200807
2020-05-01,PORTO ACRE,AC,2,0,1200807
2020-05-02,PORTO ACRE,AC,2,0,1200807
2020-05-03,PORTO ACRE,AC,2,0,1200807
2020-05-04,PORTO ACRE,AC,2,0,1200807
2020-03-17,RIO BRANCO,AC,3,0,1200401
2020-03-18,RIO BRANCO,AC,3,0,1200401
2020-03-19,RIO BRANCO,AC,4,0,1200401
2020-03-20,RIO BRANCO,AC,7,0,1200401
2020-03-21,RIO BRANCO,AC,11,0,1200401
2020-03-22,RIO BRANCO,AC,11,0,1200401
2020-03-23,RIO BRANCO,AC,17,0,1200401
2020-03-24,RIO BRANCO,AC,21,0,1200401
2020-03-25,RIO BRANCO,AC,23,0,1200401
2020-03-26,RIO BRANCO,AC,23,0,1200401
2020-03-27,RIO BRANCO,AC,25,0,1200401
2020-03-28,RIO BRANCO,AC,25,0,1200401
2020-03-29,RIO BRANCO,AC,31,0,1200401
2020-03-30,RIO BRANCO,AC,34,0,1200401
2020-03-31,RIO BRANCO,AC,34,0,1200401
2020-04-01,RIO BRANCO,AC,34,0,1200401
2020-04-02,RIO BRANCO,AC,36,0,1200401
2020-04-03,RIO BRANCO,AC,36,0,1200401
2020-04-04,RIO BRANCO,AC,36,0,1200401
2020-04-05,RIO BRANCO,AC,38,0,1200401
2020-04-06,RIO BRANCO,AC,39,1,1200401
2020-04-07,RIO BRANCO,AC,39,1,1200401
2020-04-08,RIO BRANCO,AC,45,2,1200401
2020-04-09,RIO BRANCO,AC,48,2,1200401
2020-04-10,RIO BRANCO,AC,55,2,1200401
2020-04-11,RIO BRANCO,AC,57,2,1200401
2020-04-12,RIO BRANCO,AC,60,2,1200401
2020-04-13,RIO BRANCO,AC,68,3,1200401
2020-04-14,RIO BRANCO,AC,74,3,1200401
2020-04-15,RIO BRANCO,AC,76,3,1200401
2020-04-16,RIO BRANCO,AC,86,4,1200401
2020-04-17,RIO BRANCO,AC,105,4,1200401
2020-04-18,RIO BRANCO,AC,112,5,1200401
2020-04-19,RIO BRANCO,AC,123,5,1200401
2020-04-20,RIO BRANCO,AC,136,7,1200401
2020-04-21,RIO BRANCO,AC,154,7,1200401
2020-04-22,RIO BRANCO,AC,172,7,1200401
2020-04-23,RIO BRANCO,AC,185,9,1200401
2020-04-24,RIO BRANCO,AC,191,10,1200401
2020-04-25,RIO BRANCO,AC,215,10,1200401
2020-04-26,RIO BRANCO,AC,235,10,1200401
2020-04-27,RIO BRANCO,AC,256,13,1200401
2020-04-28,RIO BRANCO,AC,272,15,1200401
2020-04-29,RIO BRANCO,AC,300,17,1200401
2020-04-30,RIO BRANCO,AC,344,18,1200401
2020-05-01,RIO BRANCO,AC,408,18,1200401
2020-05-02,RIO BRANCO,AC,474,20,1200401
2020-05-03,RIO BRANCO,AC,567,22,1200401
2020-05-04,RIO BRANCO,AC,567,22,1200401
2020-04-19,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-20,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-21,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-22,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-23,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-24,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-25,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-26,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-27,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-28,SENADOR GUIOMARD,AC,2,0,1200450
2020-04-29,SENADOR GUIOMARD,AC,3,0,1200450
2020-04-30,SENADOR GUIOMARD,AC,3,0,1200450
2020-05-01,SENADOR GUIOMARD,AC,4,0,1200450
2020-05-02,SENADOR GUIOMARD,AC,4,0,1200450
2020-05-03,SENADOR GUIOMARD,AC,6,0,1200450
2020-05-04,SENADOR GUIOMARD,AC,6,0,1200450
2020-05-02,TARAUACA,AC,1,0,1200609
2020-05-03,TARAUACA,AC,2,0,1200609
2020-05-04,TARAUACA,AC,2,0,1200609
2020-04-29,XAPURI,AC,3,0,1200708
2020-04-30,XAPURI,AC,8,0,1200708
2020-05-01,XAPURI,AC,9,0,1200708
2020-05-02,XAPURI,AC,9,0,1200708
2020-05-03,XAPURI,AC,9,0,1200708
2020-05-04,XAPURI,AC,9,0,1200708
2020-04-30,undefined,AC,0,0,-1
2020-05-01,undefined,AC,0,0,-1
2020-05-02,undefined,AC,0,0,-1
2020-05-03,undefined,AC,0,0,-1
2020-05-04,undefined,AC,0,0,-1
2020-04-23,ANADIA,AL,1,1,2700201
2020-04-24,ANADIA,AL,1,1,2700201
2020-04-25,ANADIA,AL,1,1,2700201
2020-04-26,ANADIA,AL,1,1,2700201
2020-04-27,ANADIA,AL,1,1,2700201
2020-04-28,ANADIA,AL,1,1,2700201
2020-04-29,ANADIA,AL,1,1,2700201
2020-04-30,ANADIA,AL,1,1,2700201
2020-05-01,ANADIA,AL,1,1,2700201
2020-05-02,ANADIA,AL,1,1,2700201
2020-05-03,ANADIA,AL,1,1,2700201
2020-05-04,ANADIA,AL,1,1,2700201
2020-04-18,ARAPIRACA,AL,1,0,2700300
2020-04-19,ARAPIRACA,AL,1,0,2700300
2020-04-20,ARAPIRACA,AL,1,0,2700300
2020-04-21,ARAPIRACA,AL,1,0,2700300
2020-04-22,ARAPIRACA,AL,3,0,2700300
2020-04-23,ARAPIRACA,AL,3,0,2700300
2020-04-24,ARAPIRACA,AL,4,0,2700300
2020-04-25,ARAPIRACA,AL,4,0,2700300
2020-04-26,ARAPIRACA,AL,4,0,2700300
2020-04-27,ARAPIRACA,AL,11,0,2700300
2020-04-28,ARAPIRACA,AL,11,0,2700300
2020-04-29,ARAPIRACA,AL,13,0,2700300
2020-04-30,ARAPIRACA,AL,18,0,2700300
2020-05-01,ARAPIRACA,AL,21,0,2700300
2020-05-02,ARAPIRACA,AL,23,0,2700300
2020-05-03,ARAPIRACA,AL,24,1,2700300
2020-05-04,ARAPIRACA,AL,26,2,2700300
2020-04-26,ATALAIA,AL,1,0,2700409
2020-04-27,ATALAIA,AL,1,0,2700409
2020-04-28,ATALAIA,AL,1,0,2700409
2020-04-29,ATALAIA,AL,1,0,2700409
2020-04-30,ATALAIA,AL,1,0,2700409
2020-05-01,ATALAIA,AL,1,0,2700409
2020-05-02,ATALAIA,AL,1,0,2700409
2020-05-03,ATALAIA,AL,1,0,2700409
2020-05-04,ATALAIA,AL,1,0,2700409
2020-04-23,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-24,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-25,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-26,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-27,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-28,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-29,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-30,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-05-01,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-05-02,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-05-03,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-05-04,BARRA DE SANTO ANTONIO,AL,1,0,2700508
2020-04-29,BARRA DE SAO MIGUEL,AL,3,0,2700607
2020-04-30,BARRA DE SAO MIGUEL,AL,4,0,2700607
2020-05-01,BARRA DE SAO MIGUEL,AL,4,0,2700607
2020-05-02,BARRA DE SAO MIGUEL,AL,4,0,2700607
2020-05-03,BARRA DE SAO MIGUEL,AL,5,0,2700607
2020-05-04,BARRA DE SAO MIGUEL,AL,6,0,2700607
2020-04-29,BATALHA,AL,1,0,2700706
2020-04-30,BATALHA,AL,2,0,2700706
2020-05-01,BATALHA,AL,2,0,2700706
2020-05-02,BATALHA,AL,2,0,2700706
2020-05-03,BATALHA,AL,2,0,2700706
2020-05-04,BATALHA,AL,3,0,2700706
2020-04-15,BOCA DA MATA,AL,1,0,2701001
2020-04-16,BOCA DA MATA,AL,1,0,2701001
2020-04-17,BOCA DA MATA,AL,1,0,2701001
2020-04-18,BOCA DA MATA,AL,1,0,2701001
2020-04-19,BOCA DA MATA,AL,1,0,2701001
2020-04-20,BOCA DA MATA,AL,1,0,2701001
2020-04-21,BOCA DA MATA,AL,1,0,2701001
2020-04-22,BOCA DA MATA,AL,1,0,2701001
2020-04-23,BOCA DA MATA,AL,1,0,2701001
2020-04-24,BOCA DA MATA,AL,1,0,2701001
2020-04-25,BOCA DA MATA,AL,1,0,2701001
2020-04-26,BOCA DA MATA,AL,1,0,2701001
2020-04-27,BOCA DA MATA,AL,1,0,2701001
2020-04-28,BOCA DA MATA,AL,1,0,2701001
2020-04-29,BOCA DA MATA,AL,1,0,2701001
2020-04-30,BOCA DA MATA,AL,1,0,2701001
2020-05-01,BOCA DA MATA,AL,1,0,2701001
2020-05-02,BOCA DA MATA,AL,1,0,2701001
2020-05-03,BOCA DA MATA,AL,1,0,2701001
2020-05-04,BOCA DA MATA,AL,2,0,2701001
2020-04-29,BRANQUINHA,AL,1,0,2701100
2020-04-30,BRANQUINHA,AL,1,0,2701100
2020-05-01,BRANQUINHA,AL,1,0,2701100
2020-05-02,BRANQUINHA,AL,1,0,2701100
2020-05-03,BRANQUINHA,AL,1,0,2701100
2020-05-04,BRANQUINHA,AL,1,0,2701100
2020-05-01,CAMPO ALEGRE,AL,1,0,2701407
2020-05-02,CAMPO ALEGRE,AL,2,0,2701407
2020-05-03,CAMPO ALEGRE,AL,3,1,2701407
2020-05-04,CAMPO ALEGRE,AL,3,1,2701407
2020-04-21,CAPELA,AL,1,0,2701704
2020-04-22,CAPELA,AL,1,0,2701704
2020-04-23,CAPELA,AL,1,0,2701704
2020-04-24,CAPELA,AL,1,0,2701704
2020-04-25,CAPELA,AL,1,0,2701704
2020-04-26,CAPELA,AL,1,0,2701704
2020-04-27,CAPELA,AL,1,0,2701704
2020-04-28,CAPELA,AL,1,0,2701704
2020-04-29,CAPELA,AL,1,0,2701704
2020-04-30,CAPELA,AL,1,0,2701704
2020-05-01,CAPELA,AL,2,0,2701704
2020-05-02,CAPELA,AL,2,0,2701704
2020-05-03,CAPELA,AL,2,0,2701704
2020-05-04,CAPELA,AL,2,0,2701704
2020-05-01,COLONIA LEOPOLDINA,AL,1,0,2702108
2020-05-02,COLONIA LEOPOLDINA,AL,1,0,2702108
2020-05-03,COLONIA LEOPOLDINA,AL,1,0,2702108
2020-05-04,COLONIA LEOPOLDINA,AL,1,0,2702108
2020-05-02,COQUEIRO SECO,AL,1,0,2702207
2020-05-03,COQUEIRO SECO,AL,1,0,2702207
2020-05-04,COQUEIRO SECO,AL,1,0,2702207
2020-04-29,CORURIPE,AL,2,0,2702306
2020-04-30,CORURIPE,AL,2,0,2702306
2020-05-01,CORURIPE,AL,2,0,2702306
2020-05-02,CORURIPE,AL,3,0,2702306
2020-05-03,CORURIPE,AL,3,0,2702306
2020-05-04,CORURIPE,AL,3,0,2702306
2020-04-24,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-25,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-26,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-27,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-28,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-29,DELMIRO GOUVEIA,AL,1,0,2702405
2020-04-30,DELMIRO GOUVEIA,AL,1,0,2702405
2020-05-01,DELMIRO GOUVEIA,AL,1,0,2702405
2020-05-02,DELMIRO GOUVEIA,AL,1,1,2702405
2020-05-03,DELMIRO GOUVEIA,AL,1,1,2702405
2020-05-04,DELMIRO GOUVEIA,AL,1,1,2702405
2020-04-19,IBATEGUARA,AL,1,1,2703007
2020-04-20,IBATEGUARA,AL,1,1,2703007
2020-04-21,IBATEGUARA,AL,1,1,2703007
2020-04-22,IBATEGUARA,AL,1,1,2703007
2020-04-23,IBATEGUARA,AL,1,1,2703007
2020-04-24,IBATEGUARA,AL,1,1,2703007
2020-04-25,IBATEGUARA,AL,1,1,2703007
2020-04-26,IBATEGUARA,AL,1,1,2703007
2020-04-27,IBATEGUARA,AL,1,1,2703007
2020-04-28,IBATEGUARA,AL,1,1,2703007
2020-04-29,IBATEGUARA,AL,1,1,2703007
2020-04-30,IBATEGUARA,AL,1,1,2703007
2020-05-01,IBATEGUARA,AL,1,1,2703007
2020-05-02,IBATEGUARA,AL,1,1,2703007
2020-05-03,IBATEGUARA,AL,1,1,2703007
2020-05-04,IBATEGUARA,AL,1,1,2703007
2020-05-02,JARAMATAIA,AL,1,0,2703700
2020-05-03,JARAMATAIA,AL,1,0,2703700
2020-05-04,JARAMATAIA,AL,1,0,2703700
2020-05-02,JEQUIA DA PRAIA,AL,1,0,2703759
2020-05-03,JEQUIA DA PRAIA,AL,1,0,2703759
2020-05-04,JEQUIA DA PRAIA,AL,1,0,2703759
2020-05-01,JOAQUIM GOMES,AL,1,0,2703809
2020-05-02,JOAQUIM GOMES,AL,3,0,2703809
2020-05-03,JOAQUIM GOMES,AL,3,0,2703809
2020-05-04,JOAQUIM GOMES,AL,3,0,2703809
2020-04-29,JUNQUEIRO,AL,1,0,2704005
2020-04-30,JUNQUEIRO,AL,2,0,2704005
2020-05-01,JUNQUEIRO,AL,6,0,2704005
2020-05-02,JUNQUEIRO,AL,6,0,2704005
2020-05-03,JUNQUEIRO,AL,6,0,2704005
2020-05-04,JUNQUEIRO,AL,6,0,2704005
2020-04-29,LAGOA DA CANOA,AL,1,1,2704104
2020-04-30,LAGOA DA CANOA,AL,1,1,2704104
2020-05-01,LAGOA DA CANOA,AL,1,1,2704104
2020-05-02,LAGOA DA CANOA,AL,1,1,2704104
2020-05-03,LAGOA DA CANOA,AL,1,1,2704104
2020-05-04,LAGOA DA CANOA,AL,1,1,2704104
2020-04-23,LIMOEIRO DE ANADIA,AL,1,0,2704203
2020-04-24,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-25,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-26,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-27,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-28,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-29,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-04-30,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-05-01,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-05-02,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-05-03,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-05-04,LIMOEIRO DE ANADIA,AL,1,1,2704203
2020-03-08,MACEIO,AL,1,0,2704302
2020-03-09,MACEIO,AL,1,0,2704302
2020-03-10,MACEIO,AL,1,0,2704302
2020-03-11,MACEIO,AL,1,0,2704302
2020-03-12,MACEIO,AL,1,0,2704302
2020-03-13,MACEIO,AL,1,0,2704302
2020-03-14,MACEIO,AL,1,0,2704302
2020-03-15,MACEIO,AL,1,0,2704302
2020-03-16,MACEIO,AL,1,0,2704302
2020-03-17,MACEIO,AL,1,0,2704302
2020-03-18,MACEIO,AL,1,0,2704302
2020-03-19,MACEIO,AL,4,0,2704302
2020-03-20,MACEIO,AL,6,0,2704302
2020-03-21,MACEIO,AL,7,0,2704302
2020-03-22,MACEIO,AL,7,0,2704302
2020-03-23,MACEIO,AL,8,0,2704302
2020-03-24,MACEIO,AL,10,0,2704302
2020-03-25,MACEIO,AL,10,0,2704302
2020-03-26,MACEIO,AL,10,0,2704302
2020-03-27,MACEIO,AL,11,0,2704302
2020-03-28,MACEIO,AL,13,0,2704302
2020-03-29,MACEIO,AL,16,0,2704302
2020-03-30,MACEIO,AL,16,0,2704302
2020-03-31,MACEIO,AL,17,0,2704302
2020-04-01,MACEIO,AL,17,0,2704302
2020-04-02,MACEIO,AL,17,0,2704302
2020-04-03,MACEIO,AL,17,2,2704302
2020-04-04,MACEIO,AL,17,2,2704302
2020-04-05,MACEIO,AL,20,2,2704302
2020-04-06,MACEIO,AL,22,2,2704302
2020-04-07,MACEIO,AL,24,2,2704302
2020-04-08,MACEIO,AL,27,2,2704302
2020-04-09,MACEIO,AL,27,3,2704302
2020-04-10,MACEIO,AL,34,3,2704302
2020-04-11,MACEIO,AL,37,3,2704302
2020-04-12,MACEIO,AL,37,3,2704302
2020-04-13,MACEIO,AL,47,4,2704302
2020-04-14,MACEIO,AL,59,4,2704302
2020-04-15,MACEIO,AL,67,3,2704302
2020-04-16,MACEIO,AL,70,3,2704302
2020-04-17,MACEIO,AL,90,5,2704302
2020-04-18,MACEIO,AL,107,6,2704302
2020-04-19,MACEIO,AL,131,9,2704302
2020-04-20,MACEIO,AL,140,12,2704302
2020-04-21,MACEIO,AL,176,13,2704302
2020-04-22,MACEIO,AL,205,14,2704302
2020-04-23,MACEIO,AL,280,14,2704302
2020-04-24,MACEIO,AL,355,18,2704302
2020-04-25,MACEIO,AL,427,18,2704302
2020-04-26,MACEIO,AL,472,20,2704302
2020-04-27,MACEIO,AL,535,22,2704302
2020-04-28,MACEIO,AL,645,24,2704302
2020-04-29,MACEIO,AL,791,26,2704302
2020-04-30,MACEIO,AL,853,32,2704302
2020-05-01,MACEIO,AL,1008,38,2704302
2020-05-02,MACEIO,AL,1124,41,2704302
2020-05-03,MACEIO,AL,1179,43,2704302
2020-05-04,MACEIO,AL,1260,46,2704302
2020-04-24,MARAGOGI,AL,1,0,2704500
2020-04-25,MARAGOGI,AL,1,0,2704500
2020-04-26,MARAGOGI,AL,2,0,2704500
2020-04-27,MARAGOGI,AL,3,0,2704500
2020-04-28,MARAGOGI,AL,5,0,2704500
2020-04-29,MARAGOGI,AL,5,1,2704500
2020-04-30,MARAGOGI,AL,5,1,2704500
2020-05-01,MARAGOGI,AL,5,1,2704500
2020-05-02,MARAGOGI,AL,5,1,2704500
2020-05-03,MARAGOGI,AL,9,1,2704500
2020-05-04,MARAGOGI,AL,9,1,2704500
2020-04-03,MARECHAL DEODORO,AL,1,0,2704708
2020-04-04,MARECHAL DEODORO,AL,1,0,2704708
2020-04-05,MARECHAL DEODORO,AL,2,0,2704708
2020-04-06,MARECHAL DEODORO,AL,2,0,2704708
2020-04-07,MARECHAL DEODORO,AL,2,0,2704708
2020-04-08,MARECHAL DEODORO,AL,2,0,2704708
2020-04-09,MARECHAL DEODORO,AL,2,0,2704708
2020-04-10,MARECHAL DEODORO,AL,2,0,2704708
2020-04-11,MARECHAL DEODORO,AL,2,0,2704708
2020-04-12,MARECHAL DEODORO,AL,2,0,2704708
2020-04-13,MARECHAL DEODORO,AL,2,0,2704708
2020-04-14,MARECHAL DEODORO,AL,3,0,2704708
2020-04-15,MARECHAL DEODORO,AL,3,1,2704708
